date,description,kind,lat,lng
2012-09-29,1 motorist,v,40.7085426,-73.9274072
2012-09-29,,c,40.669864789,-73.92545369
2012-09-30,1 pedestrian,v,40.7580218,-73.9817932
2012-09-30,"1 pedestrian, Prescription Medication",v,40.7017656,-73.8079259
2012-09-30,,c,40.854612389,-73.884232679
2012-09-30,,c,40.694602482,-73.973121123
2012-10-01,"1 cyclist, Prescription Medication, Passenger Distraction",v,40.7142083,-73.9281658
2012-10-01,,c,40.873440059,-73.904123301
2012-10-02,,c,40.874303341,-73.869257455
2012-10-02,,c,40.588690175,-73.794610471
2012-10-03,,c,40.882660543,-73.878965426
2012-10-03,1 pedestrian,v,40.6242711,-74.1372320
2012-10-05,,c,40.798193324,-73.967351028
2012-10-06,,c,40.719272568,-73.992407669
2012-10-06,,c,40.695363755,-73.845482825
2012-10-07,,c,40.850829671,-73.915220281
2012-10-07,,c,40.660395576,-73.917801502
2012-10-07,,c,40.736690946,-73.995231092
2012-10-09,,c,40.631928417,-73.924364793
2012-10-09,"1 motorist, Failure to Yield Right-of-Way",v,40.8011551,-73.9596475
2012-10-10,,c,40.640243195,-73.966610373
2012-10-12,,c,40.639410002,-73.985776095
2012-10-13,1 pedestrian,v,40.7095327,-73.7963937
2012-10-13,Worker struck and killed by a water service truck. - ,w,40.643648,-73.782366
2012-10-13,,c,40.883588211,-73.827187498
2012-10-13,,c,40.883588211,-73.827187498
2012-10-14,,c,40.877554428,-73.872939471
2012-10-14,1 pedestrian,v,40.8115047,-73.9347991
2012-10-15,1 pedestrian,v,40.8677430,-73.8595467
2012-10-15,"1 pedestrian, Driver Inattention/Distraction",v,40.7433116,-73.8745041
2012-10-16,,c,40.712191102,-73.963703075
2012-10-18,Police officer was struck and killed by a vehicle while investigating a two-car collision. - ,w,40.6894691,-73.5411919
2012-10-18,,c,40.826732261,-73.950101481
2012-10-19,"1 motorist, Driver Inattention/Distraction, Driver Inattention/Distraction",v,40.6124545,-74.1809831
2012-10-19,,c,40.827728894,-73.887975937
2012-10-19,"1 motorist, Traffic Control Disregarded, Traffic Control Disregarded",v,40.7545701,-73.9716815
2012-10-20,"1 motorist, Alcohol Involvement",v,40.5884751,-73.80981349999999
2012-10-20,1 pedestrian,v,40.7421627,-73.8044317
2012-10-20,,c,40.745393299,-73.922525359
2012-10-20,,c,40.660393959,-73.923413419
2012-10-20,,c,40.761011347,-73.819820341
2012-10-21,,c,40.651117145,-73.943313503
2012-10-21,,c,40.817755155,-73.91801901
2012-10-21,1 pedestrian,v,40.6688844,-73.8931265
2012-10-22,,c,40.671745702,-73.86814045
2012-10-22,1 pedestrian,v,40.7765625,-73.9527048
2012-10-22,1 pedestrian,v,40.6572088,-73.9002951
2012-10-23,,c,40.80904637,-73.946401231
2012-10-23,1 pedestrian,v,40.7277890,-73.8954991
2012-10-23,Police officer died after being shot in the chest while pursuing a hit and run suspect. - ,w,40.6894691,-73.5411919
2012-10-25,1 motorist,v,40.8778822,-73.8447933
2012-10-25,,c,40.778773711,-73.97595045
2012-10-25,,c,40.778773711,-73.97595045
2012-10-25,,c,40.877658389,-73.903806235
2012-10-25,,c,40.877658389,-73.903806235
2012-10-26,"1 pedestrian, Driver Inattention/Distraction",v,40.7289202,-73.7820575
2012-10-26,"1 pedestrian, View Obstructed/Limited",v,40.6436697,-74.0154910
2012-10-27,,c,40.680441281,-73.982562148
2012-10-27,"1 motorist, Driver Inexperience",v,40.8343235,-73.9199088
2012-10-28,,c,40.817052492,-73.903792677
2012-10-29,Parking attendant drowned after being trapped in a flooded garage. - ,w,40.71558,-73.999194
2012-10-29,,c,40.596616686,-73.994524518
2012-10-31,1 pedestrian,v,40.7445322,-73.9888703
2012-11-01,1 motorist,v,40.6150504,-74.1070654
2012-11-02,1 pedestrian,v,40.7593300,-73.8259671
2012-11-04,Employee died after falling through a roof skylight. - ,w,40.7293473,-73.99904839999999
2012-11-06,1 pedestrian,v,40.7180184,-73.9999567
2012-11-06,,c,40.597318554,-73.985374556
2012-11-06,,c,40.661981667,-73.882555728
2012-11-06,Employee died after being struck by a tree limb while trimming a tree. - ,w,40.8754335,-73.1526623
2012-11-07,,c,40.688406843,-73.931642194
2012-11-07,,c,40.855045855,-73.911979607
2012-11-09,Employee died after falling 40 feet while installing metal decking. - ,w,43.106313,-76.264937
2012-11-10,,c,40.810799905,-73.935056702
2012-11-10,"1 pedestrian, Passenger Distraction",v,40.6084351,-74.1554375
2012-11-14,"1 motorist, Physical Disability, Failure to Yield Right-of-Way",v,40.6769384,-73.9218247
2012-11-15,,c,40.595569998,-73.747101634
2012-11-15,,c,40.702345239,-73.85293588
2012-11-15,1 pedestrian,v,40.7107162,-73.9535811
2012-11-16,,c,40.651686501,-73.959040184
2012-11-17,,c,40.858792094,-73.895218819
2012-11-17,"1 pedestrian, Driver Inattention/Distraction",v,40.6386060,-73.9482662
2012-11-18,"1 motorist, Physical Disability, Alcohol Involvement",v,40.6983571,-73.7313580
2012-11-19,,c,40.726332337,-74.000434393
2012-11-20,1 pedestrian,v,40.7371325,-73.9903293
2012-11-20,"1 motorist, Failure to Yield Right-of-Way",v,40.6596447,-73.8486818
2012-11-21,Employee died after falling 16 feet from a ladder during chimney repairs. - ,w,40.8152854,-73.6578183
2012-11-21,Worker died after falling 9 feet from a garage roof while installing asphalt shingle. - ,w,40.8255142,-72.7217115
2012-11-22,,c,40.639263766,-74.081789813
2012-11-22,1 motorist,v,40.7179035,-73.8320112
2012-11-23,,c,40.812916573,-73.888943752
2012-11-23,,c,40.593725778,-73.774960236
2012-11-24,,c,40.697076512,-73.906684949
2012-11-24,,c,40.805200461,-73.921491303
2012-11-25,"1 pedestrian, Alcohol Involvement",v,40.6130524,-73.9491180
2012-11-25,,c,40.684268742,-73.938298774
2012-11-26,1 pedestrian,v,40.7125177,-74.00876060000002
2012-11-28,,c,40.589788318,-73.788677052
2012-11-29,,c,40.645919361,-73.958074374
2012-11-30,,c,40.636273714,-74.125505086
2012-11-30,,c,40.632548672,-73.890234674
2012-11-30,1 motorist,v,40.6259834,-74.0015202
2012-11-30,Employee died after being crushed by a heavy computer unit that tipped over while being transferred between two trucks. - ,w,41.067953,-74.0249319
2012-11-30,,c,40.841183585,-73.879893816
2012-12-02,,c,40.687276786,-73.92842701
2012-12-02,,c,40.61402972,-74.120550394
2012-12-03,,c,40.76046491,-73.983732411
2012-12-03,,c,40.84932069,-73.912359481
2012-12-03,,c,40.82541701,-73.905431839
2012-12-04,,c,40.751762219,-73.973733291
2012-12-05,,c,40.6656747,-73.866155503
2012-12-07,,c,40.739161316,-74.001105672
2012-12-07,,c,40.712266703,-73.788862289
2012-12-08,"1 pedestrian, Driver Inattention/Distraction",v,40.6060431,-73.9782909
2012-12-09,,c,40.737734268,-73.871986429
2012-12-09,,c,40.87116005,-73.878751336
2012-12-10,,c,40.798616246,-73.952275185
2012-12-10,,c,40.76666206,-73.980633464
2012-12-11,,c,40.654223423,-73.911563409
2012-12-11,Employee died when a storage tank he was cutting exploded. - ,w,40.7965106,-72.8320428
2012-12-11,,c,40.903976817,-73.843319302
2012-12-12,Employee died after falling from a truck. - ,w,40.8426938,-73.31151009999999
2012-12-13,"1 pedestrian, Driver Inattention/Distraction",v,40.8068225,-73.9174784
2012-12-13,,c,40.668514457,-73.925606598
2012-12-14,1 pedestrian,v,40.6670627,-73.7391857
2012-12-14,Employee died after being struck by a payloader. - ,w,40.8607999,-72.9853536
2012-12-14,Driver fatally struck by passing motor vehicle while delivering beverages from a truck to a supermarket. - ,w,40.7257953,-73.91677949999999
2012-12-14,1 pedestrian,v,40.7780962,-73.9782926
2012-12-15,Employee crushed by machinery while making repairs to a hydraulic tabletop. - ,w,42.0913656,-76.7875821
2012-12-15,"1 pedestrian, Alcohol Involvement",v,40.7609347,-73.7311243
2012-12-15,1 pedestrian,v,40.6840525,-73.9774579
2012-12-16,2 motorists,v,40.6505183,-73.9235855
2012-12-16,1 pedestrian,v,40.6217782,-73.9203908
2012-12-16,,c,40.90005057,-73.846399656
2012-12-17,,c,40.748002914,-73.978563684
2012-12-17,,c,40.617745249,-74.101624932
2012-12-17,1 motorist,v,40.6142704,-74.1566467
2012-12-17,"1 motorist, Alcohol Involvement",v,40.5715006,-74.1216240
2012-12-18,"1 pedestrian, Failure to Yield Right-of-Way",v,40.6056754,-73.9669612
2012-12-19,,c,40.575885314,-74.001948903
2012-12-19,1 pedestrian,v,40.6643565,-73.7345263
2012-12-19,,c,40.82265698,-73.945418344
2012-12-19,1 motorist,v,40.6360222,-74.1560530
2012-12-20,Employee died from head injuries after a concrete block fell from a ceiling being repaired. - ,w,40.9188392,-73.8593625
2012-12-20,1 pedestrian,v,40.7729916,-73.9820779
2012-12-20,,c,40.703944285,-73.907133383
2012-12-21,,c,40.651308856,-73.915744102
2012-12-21,,c,40.674158909,-73.876037969
2012-12-22,,c,40.797817677,-73.935640024
2012-12-22,,c,40.827355944,-73.939914962
2012-12-23,,c,40.847368191,-73.904182565
2012-12-24,Two workers were killed and two others were critically injuried after being shot while responding to a reported car and house fire. - ,w,43.20385599999999,-77.497535
2012-12-24,"1 motorist, Following Too Closely",v,40.7312494,-73.7516764
2012-12-26,1 pedestrian,v,40.7668758,-73.9790760
2012-12-26,1 pedestrian,v,40.6878729,-73.7974623
2012-12-26,1 pedestrian,v,40.7361595,-73.7137011
2012-12-27,1 pedestrian,v,40.7542523,-73.8278248
2012-12-27,,c,40.743816221,-73.924259429
2012-12-28,"1 motorist, Physical Disability",v,40.6033724,-73.9582113
2012-12-28,"1 motorist, Traffic Control Disregarded",v,40.7424764,-73.78189569999999
2012-12-28,1 pedestrian,v,40.7553632,-73.8872263
2012-12-29,,c,40.597698782,-73.749063286
2012-12-29,"1 pedestrian, Traffic Control Disregarded",v,40.8338892,-73.8546529
2012-12-29,,c,40.656861018,-73.72653114
2012-12-29,1 motorist,v,40.6402245,-74.1366666
2012-12-30,1 motorist,v,40.6742403,-73.8006001
2012-12-31,,c,40.860514249,-73.86709739
2012-12-31,,c,40.864166325,-73.927517186
2012-12-31,"1 pedestrian, Alcohol Involvement",v,40.6490386,-73.9474653
2013-01-01,,c,40.635273479,-73.927322632
2013-01-02,1 motorist,v,40.7363231,-73.8563019
2013-01-03,,c,40.823348717,-73.865256652
2013-01-04,,c,40.717547371,-73.979994794
2013-01-04,1 pedestrian,v,40.7401843,-73.9863630
2013-01-04,1 pedestrian,v,40.8906476,-73.8487419
2013-01-04,"1 motorist, Following Too Closely",v,40.8184610,-73.9148771
2013-01-05,1 pedestrian,v,40.8438293,-73.8879185
2013-01-05,"3 motorists, Traffic Control Disregarded",v,40.5976825,-73.9668499
2013-01-05,,c,40.702218445,-73.811182791
2013-01-06,,c,40.683613694,-73.967425151
2013-01-06,,c,40.587994809,-73.919726822
2013-01-06,,c,40.700363124,-73.832560045
2013-01-06,"1 motorist, Prescription Medication, Lost Consciousness",v,40.6558844,-73.9423998
2013-01-06,,c,40.631694766,-74.155251721
2013-01-07,,c,40.654100928,-73.938373526
2013-01-07,,c,40.800380481,-73.950789433
2013-01-07,1 pedestrian,v,40.7460428,-73.8260812
2013-01-09,,c,40.662370606,-73.990572285
2013-01-10,,c,40.721792434,-73.995867101
2013-01-10,,c,40.682271108,-73.939353426
2013-01-11,1 pedestrian,v,40.7413881,-73.7248837
2013-01-11,,c,40.594387712,-73.751207381
2013-01-12,,c,40.855260571,-73.896225703
2013-01-12,1 pedestrian,v,40.7133793,-73.8596555
2013-01-12,,c,40.59745944,-73.938418599
2013-01-12,,c,40.719183058,-73.814060412
2013-01-13,,c,40.634955494,-73.932500401
2013-01-16,1 pedestrian,v,40.6356257,-74.0170629
2013-01-16,,c,40.878069618,-73.874706767
2013-01-16,,c,40.878069618,-73.874706767
2013-01-17,1 pedestrian,v,40.6998829,-73.9082989
2013-01-18,1 pedestrian,v,40.7502418,-73.9985960
2013-01-19,1 motorist,v,40.6740210,-73.8610722
2013-01-20,"1 pedestrian, Driver Inattention/Distraction",v,40.7407326,-73.9817618
2013-01-21,Worker died after falling through floor and into basement during fire fighting operations.  - ,w,42.046271,-76.25907000000001
2013-01-21,Employee died after being struck by a garbage truck. - ,w,43.2157622,-75.4559697
2013-01-22,1 pedestrian,v,40.6121091,-73.9667815
2013-01-23,1 pedestrian,v,40.7491907,-73.7078596
2013-01-24,Employee died after falling 15 feet onto a metal floor joist and concrete foundation. - ,w,40.7659246,-73.86836970000002
2013-01-25,"1 pedestrian, Passenger Distraction",v,40.6442450,-73.8910212
2013-01-26,,c,40.737561676,-73.8627382
2013-01-26,1 pedestrian,v,40.6162611,-73.9930807
2013-01-27,,c,40.757510385,-73.877193129
2013-01-27,,c,40.574627929,-73.991970544
2013-01-27,,c,40.797186644,-73.936099322
2013-01-28,,c,40.671709593,-73.935022701
2013-01-28,,c,40.822892744,-73.950899244
2013-01-29,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7646510,-73.8234840
2013-01-29,"1 pedestrian, Backing Unsafely",v,40.8624442,-73.8971422
2013-01-29,1 pedestrian,v,40.7649175,-73.9551570
2013-01-29,1 pedestrian,v,40.6541334,-73.9123297
2013-01-30,,c,40.684345009,-73.927849654
2013-01-30,"1 motorist, Passing or Lane Usage Improper",v,40.6979494,-73.7366502
2013-01-30,"1 pedestrian, Passenger Distraction",v,40.8156907,-73.9582947
2013-01-30,1 pedestrian,v,40.6542235,-73.9153065
2013-01-31,,c,40.846289003,-73.882812252
2013-01-31,,c,40.66355941,-73.933386995
2013-01-31,1 pedestrian,v,40.6995310,-73.9110367
2013-02-01,"1 pedestrian, Failure to Yield Right-of-Way",v,40.5783776,-74.0940362
2013-02-01,Employee died after being caught between two trucks. - ,w,42.981733,-77.74195999999999
2013-02-01,Employee died after being crushed by the payload arm of a powered industrial truck. - ,w,42.86863,-78.845595
2013-02-01,,c,40.717373937,-73.939346738
2013-02-01,"Worker died from heart attack, determined to be work-related, during a narcotics operation.   - ",w,40.67112530000001,-73.8814773
2013-02-02,,c,40.754624281,-73.941835801
2013-02-04,"1 motorist, Driver Inattention/Distraction",v,40.7894755,-73.9573939
2013-02-05,Dairy farm worker crushed and killed by auger. - ,w,42.422759,-76.560486
2013-02-05,,c,40.822861142,-73.919165302
2013-02-05,,c,40.641805886,-73.953432295
2013-02-05,1 pedestrian,v,40.7578281,-73.9930696
2013-02-06,"1 motorist, Failure to Yield Right-of-Way",v,40.8200975,-73.9550764
2013-02-07,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7639802,-73.9105065
2013-02-07,,c,40.662629928,-73.958993816
2013-02-07,,c,40.70122876,-73.92461076
2013-02-08,,c,40.656654518,-73.930402478
2013-02-09,,c,40.826747938,-73.908512114
2013-02-09,,c,40.739077905,-73.889276121
2013-02-12,,c,40.721273571,-73.99359795
2013-02-13,1 motorist,v,40.6694586,-73.8628301
2013-02-13,1 pedestrian,v,40.6936625,-73.8521639
2013-02-13,Employee died after falling in a parking lot. - ,w,40.7355837,-73.5912737
2013-02-13,,c,40.817645327,-73.863046307
2013-02-15,1 pedestrian,v,40.8660702,-73.8943816
2013-02-15,1 pedestrian,v,40.6686085,-73.7816670
2013-02-17,,c,40.637104539,-73.88690156
2013-02-18,,c,40.783862452,-73.975952223
2013-02-18,,c,40.588263971,-74.163057282
2013-02-19,,c,40.696328951,-73.937714219
2013-02-20,,c,40.644554677,-73.88769971
2013-02-20,,c,40.666949891,-73.929908711
2013-02-21,,c,40.697764632,-73.938023022
2013-02-21,1 motorist,v,40.6796533,-73.7772287
2013-02-21,1 pedestrian,v,40.7568762,-73.9443519
2013-02-22,"1 pedestrian, Following Too Closely",v,40.6902385,-73.9943603
2013-02-23,,c,40.8635664,-73.899737685
2013-02-23,1 motorist,v,40.6385777,-73.9041314
2013-02-23,1 pedestrian,v,40.7624116,-73.9544246
2013-02-24,,c,40.69021732,-73.921367059
2013-02-24,1 pedestrian,v,40.7413501,-73.9813106
2013-02-24,,c,40.658158051,-73.906339323
2013-02-24,,c,40.690460398,-73.829108783
2013-02-25,,c,40.656976758,-73.908460209
2013-02-25,"1 motorist, Following Too Closely",v,40.7274110,-73.8020541
2013-02-26,,c,40.816068266,-73.908552085
2013-02-27,"1 pedestrian, Alcohol Involvement",v,40.7841698,-73.9786103
2013-02-28,"1 motorist, Traffic Control Disregarded",v,40.7895280,-73.8204220
2013-02-28,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7966809,-73.9349137
2013-03-02,"1 pedestrian, Traffic Control Disregarded",v,40.8586803,-73.8992122
2013-03-02,,c,40.818823297,-73.941237759
2013-03-03,,c,40.55965916,-74.1657802
2013-03-03,1 motorist,v,40.6780095,-73.9413784
2013-03-03,"1 pedestrian, View Obstructed/Limited",v,40.7340293,-73.87298849999999
2013-03-03,"3 motorists, Traffic Control Disregarded",v,40.7031587,-73.9658741
2013-03-04,1 pedestrian,v,40.7039152,-73.9481686
2013-03-06,,c,40.656083054,-73.853755076
2013-03-06,,c,40.656083054,-73.853755076
2013-03-06,,c,40.701540671,-73.823403681
2013-03-07,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7424052,-73.7534717
2013-03-08,1 cyclist,v,40.6284454,-73.9963362
2013-03-09,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7503074,-74.0083661
2013-03-10,,c,40.670836425,-73.879987882
2013-03-10,1 motorist,v,40.7601586,-74.0026387
2013-03-11,1 pedestrian,v,40.7451772,-73.9372593
2013-03-11,1 pedestrian,v,40.8175206,-73.8620769
2013-03-11,,c,40.765821166,-73.916747227
2013-03-11,1 motorist,v,40.67603709999999,-73.8720675
2013-03-13,"1 pedestrian, View Obstructed/Limited",v,40.680315,-73.996887
2013-03-15,,c,40.660786294,-73.961478335
2013-03-15,,c,40.65690638,-73.885091156
2013-03-17,"1 motorist, Alcohol Involvement, Traffic Control Disregarded",v,40.7200909,-73.7826919
2013-03-17,"1 pedestrian, Fell Asleep",v,40.885055,-73.8869527
2013-03-18,,c,40.697942826,-73.82021438
2013-03-18,1 motorist,v,40.6869658,-73.7383125
2013-03-19,,c,40.649808131,-73.736466776
2013-03-19,,c,40.677878376,-73.93731324
2013-03-19,,c,40.638005278,-73.955766154
2013-03-20,"1 motorist, Turning Improperly",v,40.8569118,-73.89012269999999
2013-03-20,,c,40.616417302,-73.989563027
2013-03-22,,c,40.579162625,-74.000372232
2013-03-22,,c,40.579162625,-74.000372232
2013-03-22,Employee struck and killed by forklift. - ,w,41.5640697,-75.9656189
2013-03-23,"1 pedestrian, Physical Disability",v,40.5862603,-73.9489224
2013-03-23,,c,40.679677104,-73.90975582
2013-03-24,,c,40.692937082,-73.944370589
2013-03-24,,c,40.677921651,-73.793585768
2013-03-26,"1 pedestrian, Driver Inattention/Distraction",v,40.7353396,-73.9168850
2013-03-26,1 pedestrian,v,40.6653987,-73.8295113
2013-03-27,,c,40.819769127,-73.917106066
2013-03-28,,c,40.668442123,-73.924121524
2013-03-29,"1 pedestrian, Driver Inattention/Distraction",v,40.5653606,-74.1187537
2013-03-31,,c,40.699367491,-73.775018387
2013-03-31,,c,40.867606245,-73.869227235
2013-04-01,,c,40.698473818,-73.917768981
2013-04-01,2 pedestrians,v,40.8062714,-73.9201784
2013-04-01,1 pedestrian,v,40.6227987,-74.0283499
2013-04-03,1 pedestrian,v,40.7449415,-73.8873378
2013-04-03,1 pedestrian,v,40.6848568,-73.9780417
2013-04-04,"1 motorist, Traffic Control Disregarded",v,40.6485398,-73.9242472
2013-04-05,Worker died from fall while cleaning building windows. - ,w,40.7275741,-73.9451101
2013-04-06,"1 motorist, Outside Car Distraction",v,40.8158288,-73.9470338
2013-04-06,,c,40.877210342,-73.829572602
2013-04-06,,c,40.646491562,-74.014112986
2013-04-06,,c,40.644832401,-73.958002988
2013-04-09,,c,40.657757888,-73.951774054
2013-04-09,1 motorist,v,40.6438807,-73.938519
2013-04-10,Employee struck and killed by cargo transporter during loading operations at airport. - ,w,40.6595579,-73.7791931
2013-04-11,,c,40.578639825,-73.953220741
2013-04-11,,c,40.652767839,-73.888482347
2013-04-11,,c,40.823055808,-73.904528301
2013-04-15,1 pedestrian,v,40.7092547,-73.7500306
2013-04-15,,c,40.678628617,-73.893706447
2013-04-15,,c,40.710010269,-73.750346604
2013-04-15,,c,40.636697925,-73.922954205
2013-04-15,,c,40.636697925,-73.922954205
2013-04-16,1 pedestrian,v,40.7742786,-73.9593930
2013-04-16,,c,40.652224051,-73.957857785
2013-04-16,,c,40.69605839,-73.835722714
2013-04-17,1 pedestrian,v,40.6419470,-73.9166193
2013-04-21,,c,40.687034142,-73.982026774
2013-04-21,Employee died after falling from a scaffold. - ,w,40.578379,-73.838133
2013-04-22,"1 motorist, Failure to Yield Right-of-Way",v,40.6960346,-73.9845292
2013-04-22,,c,40.82903818,-73.893838362
2013-04-22,,c,40.702978271,-73.903964514
2013-04-22,,c,40.809673472,-73.920192789
2013-04-23,"1 pedestrian, Fatigued/Drowsy",v,40.7589730,-73.8450740
2013-04-24,1 pedestrian,v,40.8128040,-73.9344344
2013-04-24,,c,40.576124128,-73.99982505
2013-04-24,Worker killed after falling from ladder at end of train platform and tumbling in front of a train.   - ,w,40.7181199,-73.9204773
2013-04-27,,c,40.652197458,-73.94106377
2013-04-28,,c,40.905390295,-73.849483984
2013-04-28,,c,40.841989922,-73.924494618
2013-04-29,,c,40.890101534,-73.899093664
2013-04-30,1 pedestrian,v,40.8032165,-73.9525305
2013-04-30,"1 pedestrian, Failure to Yield Right-of-Way",v,40.7323483,-73.9901259
2013-04-30,,c,40.634008694,-74.097827033
2013-04-30,,c,40.666041572,-73.906966271
2013-05-01,"1 pedestrian, Other Electronic Device, Other Vehicular",v,40.7103517,-73.7938951
2013-05-02,,c,40.795847213,-73.946910264
2013-05-03,,c,40.768812649,-73.831174932
2013-05-03,,c,40.680669038,-73.907645314
2013-05-03,,c,40.595043561,-73.785142445
2013-05-03,,c,40.703461488,-73.926516148
2013-05-05,,c,40.674743924,-73.889902059
2013-05-06,"1 motorist, Following Too Closely",v,40.8504784,-73.9154253
2013-05-06,,c,40.586603393,-73.803614134
2013-05-07,1 motorist,v,40.6649967,-73.8022829
2013-05-07,,c,40.753464076,-73.994399743
2013-05-08,,c,40.824847505,-73.854117661
2013-05-08,,c,40.824847505,-73.854117661
2013-05-09,,c,40.840792609,-73.937195876
2013-05-10,1 motorist,v,40.6767657,-73.8805058
2013-05-10,,c,40.72458953,-73.975381933
2013-05-12,,c,40.687554756,-73.820794073
2013-05-12,1 pedestrian,v,40.7484162,-73.8764794
2013-05-14,1 motorist,v,40.7686302,-73.9358220
2013-05-15,1 pedestrian,v,40.8284182,-73.8606740
2013-05-16,,c,40.853075279,-73.898744982
2013-05-16,"1 pedestrian, Traffic Control Disregarded",v,40.6866849,-73.8539966
2013-05-17,"1 pedestrian, Following Too Closely",v,40.8409303,-73.9126980
2013-05-18,,c,40.733287542,-73.998771033
2013-05-18,,c,40.674304295,-73.789191563
2013-05-19,1 cyclist,v,40.6716450,-73.9625737
2013-05-20,,c,40.826169612,-73.916830709
2013-05-21,,c,40.691796448,-73.941245131
2013-05-24,,c,40.747521791,-73.996876033
2013-05-24,,c,40.850367293,-73.917255894
2013-05-25,,c,40.58143142,-73.960915694
2013-05-26,,c,40.657649448,-73.928083963
2013-05-26,1 pedestrian,v,40.8468635,-73.9014132
2013-05-26,1 pedestrian,v,40.5955332,-73.9988553
2013-05-27,"1 motorist, Prescription Medication",v,40.6057155,-74.0091907
2013-05-27,1 cyclist,v,40.6020295,-73.9985631
2013-05-27,,c,40.639193212,-73.919351759
2013-05-27,,c,40.740509335,-73.903019082
2013-05-28,Worker struck and killed by a train. - ,w,41.2711333,-72.96324170000001
2013-05-30,,c,40.827383951,-73.888897925
2013-05-31,1 motorist,v,40.6502850,-73.7349679
2013-05-31,"Employee died after the car lift gave way, causing car to fall onto him during repair operations. - ",w,40.8426517,-73.9171282
2013-05-31,,c,40.697836308,-73.795846598
2013-05-31,,c,40.853835858,-73.908980926
2013-06-01,,c,40.693623017,-73.964528162
2013-06-01,,c,40.647139216,-73.931843032
2013-06-02,"1 cyclist, Physical Disability",v,40.7942333,-73.9469462
2013-06-02,,c,40.80860193,-73.918619095
2013-06-02,,c,40.788721243,-73.939996774
2013-06-02,,c,40.67541918,-73.937539069
2013-06-03,,c,40.658605833,-73.945217373
2013-06-03,,c,40.711740538,-73.919559767
2013-06-03,,c,40.615475177,-73.960975004
2013-06-03,1 pedestrian,v,40.7563818,-73.9643237
2013-06-03,,c,40.711740538,-73.919559767
2013-06-04,,c,40.812309517,-73.914098886
2013-06-04,,c,40.816040445,-73.908082466
2013-06-04,,c,40.754597884,-73.906019648
2013-06-04,"1 pedestrian, Aggressive Driving/Road Rage",v,40.7947356,-73.9698722
2013-06-05,,c,40.703520301,-73.772209214
2013-06-06,1 cyclist,v,40.8050573,-73.9390342
2013-06-06,,c,40.637096864,-74.006105014
2013-06-09,,c,40.595655282,-73.985983459
2013-06-09,,c,40.666682456,-73.881559776
2013-06-10,1 pedestrian,v,40.6706580,-73.9579745
2013-06-11,1 motorist,v,40.8196938,-73.9016016
2013-06-11,"1 motorist, Traffic Control Disregarded",v,40.7095517,-73.9588589
2013-06-12,"1 motorist, Aggressive Driving/Road Rage",v,40.7650570,-73.8129201
2013-06-13,1 pedestrian,v,40.6659178,-73.9254639
2013-06-13,"1 pedestrian, Pavement Slippery",v,40.8721333,-73.89789189999999
2013-06-13,1 pedestrian,v,40.8593085,-73.8988389
2013-06-13,"1 pedestrian, Failure to Yield Right-of-Way",v,40.748801,-73.75044199999999
2013-06-13,,c,40.657532848,-73.910549858
2013-06-14,,c,40.681148283,-73.812089727
2013-06-15,"1 pedestrian, Alcohol Involvement",v,40.620333,-73.89756930000001
2013-06-16,1 pedestrian,v,40.8962424,-73.8724104
2013-06-16,,c,40.622528731,-73.926248623
2013-06-16,,c,40.794399319,-73.975197212
2013-06-20,"1 motorist, Traffic Control Disregarded",v,40.6412074,-73.8771979
2013-06-21,,c,40.665889305,-73.801837927
2013-06-21,1 motorist,v,40.6443486,-74.10565230000002
2013-06-22,,c,40.702176497,-73.765934744
2013-06-22,,c,40.836625736,-73.918946202
2013-06-22,,c,40.704417662,-73.806617692
2013-06-23,"1 motorist, Traffic Control Disregarded",v,40.7191256,-73.7913993
2013-06-24,Worker collapsed and died while pruning hedges. Cause of death under investigation. - ,w,40.7699165,-73.9829415
2013-06-24,1 pedestrian,v,40.8968966,-73.8441665
2013-06-24,1 pedestrian,v,40.6130974,-73.9686455
2013-06-25,,c,40.753047002,-73.862258735
2013-06-25,,c,40.680119868,-73.922204596
2013-06-25,,c,40.824130238,-73.890489544
2013-06-25,,c,40.67081759,-73.935110087
2013-06-26,1 pedestrian,v,40.7369617,-73.9845089
2013-06-26,,c,40.879556723,-73.874230243
2013-06-26,,c,40.826037335,-73.898981243
2013-06-27,,c,40.885165961,-73.89232745
2013-06-27,,c,40.690014406,-73.9069184
2013-06-27,,c,40.674643797,-73.958928749
2013-06-28,"1 cyclist, Prescription Medication, Failure to Yield Right-of-Way",v,40.7739238,-73.9843109
2013-06-28,,c,40.678016222,-73.949733247
2013-06-29,"2 motorists, Alcohol Involvement",v,40.7191256,-73.7913993
2013-07-01,,c,40.698679722,-73.940066991
2013-07-01,,c,40.835557123,-73.888284386
2013-07-02,,c,40.738397703,-73.919653883
2013-07-02,1 pedestrian,v,40.7723521,-73.9466568
2013-07-02,,c,40.82194274,-73.938734765
2013-07-05,1 pedestrian,v,40.6797343,-73.9743118
2013-07-05,,c,40.6844699,-73.939787706
2013-07-05,Employee crushed by pipes that fell from a forklift. - ,w,40.6143087,-74.1876856
2013-07-05,,c,40.823090204,-73.90298906
